3_cell_pos_100	0.18000999999999998	0.35256000000000004
3_cell_pos_101	0.07997	0.17581749999999996
3_cell_pos_102	0.272155	0.001
3_cell_pos_103	0.4684	0.001
3_cell_pos_104	0.001	0.246295
3_cell_pos_105	0.001	0.2184
3_cell_pos_106	0.001	0.30756
3_cell_pos_107	0.001	0.34759
3_cell_pos_108	0.23628749999999998	0.001
3_cell_pos_109	0.001	0.22752
3_cell_pos_110	0.001	0.001
3_cell_pos_111	0.26256999999999997	0.373765
3_cell_pos_112	0.001	0.001
3_cell_pos_113	0.001	0.20737999999999998
3_cell_pos_114	0.001	0.001
3_cell_pos_115	0.001	0.001
3_cell_pos_116	0.26127999999999996	0.001
3_cell_pos_117	0.001	0.08202999999999999
3_cell_pos_118	0.185	0.38004
3_cell_pos_119	0.15256	0.30027
3_kitchen_pos_1	0.001	0.256295
3_kitchen_pos_2	0.001	0.001
3_kitchen_pos_3	0.035039999999999995	0.10505999999999999
3_kitchen_pos_4	0.070035	0.38410666666666665
3_kitchen_pos_5	0.001	0.277034
3_kitchen_pos_6	0.19001	0.34509
3_kitchen_pos_7	0.2325033333333333	0.001
3_kitchen_pos_8	0.001	0.42008
3_kitchen_pos_9	0.001	0.41875500000000004
3_kitchen_pos_10	0.001	0.23240000000000002
3_kitchen_pos_11	0.001	0.07253
3_kitchen_pos_12	0.001	0.08388999999999999
3_kitchen_pos_13	0.001	0.44054999999999994
3_kitchen_pos_14	0.001	0.5825
3_kitchen_pos_15	0.34627	0.001
3_kitchen_pos_16	0.38925	0.16259
3_kitchen_pos_17	0.36728000000000005	0.37504
3_kitchen_pos_18	0.001	0.001
3_kitchen_pos_19	0.001	0.26338
3_kitchen_pos_20	0.001	0.001
3_kitchen_pos_21	0.001	0.058795
3_kitchen_pos_22	0.06758	0.40021
3_kitchen_pos_23	0.001	0.001
3_kitchen_pos_24	0.18753999999999998	0.23751999999999998
3_kitchen_pos_25	0.001	0.001
3_kitchen_pos_26	0.001	0.29006
3_kitchen_pos_27	0.001	0.19000999999999998
3_kitchen_pos_28	0.001	0.001
3_kitchen_pos_29	0.16005000000000003	0.12504
3_kitchen_pos_30	0.30509000000000003	0.001
3_kitchen_pos_31	0.38925	0.001
3_kitchen_pos_32	0.001	0.16003499999999998
3_kitchen_pos_33	0.001	0.001
3_kitchen_pos_34	0.001	0.14461999999999997
3_kitchen_pos_35	0.001	0.001
3_kitchen_pos_36	0.001	0.001
3_kitchen_pos_37	0.001	0.001
3_kitchen_pos_38	0.399645	0.001
3_kitchen_pos_39	0.26253000000000004	0.001
3_kitchen_pos_40	0.001	0.468825
3_kitchen_pos_41	0.001	0.30589000000000005
3_kitchen_pos_42	0.001	0.53503
3_kitchen_pos_43	0.001	0.10878499999999999
3_kitchen_pos_44	0.001	0.05755
3_kitchen_pos_45	0.001	0.23506
3_kitchen_pos_46	0.001	0.10500999999999999
3_kitchen_pos_47	0.01251	0.19573666666666667
3_kitchen_pos_48	0.001	0.001
3_kitchen_pos_49	0.131275	0.21004
3_kitchen_pos_50	0.001	0.15257
3_kitchen_pos_51	0.001	0.36304800000000004
3_kitchen_pos_52	0.001	0.001
3_kitchen_pos_53	0.001	0.08504999999999999
3_kitchen_pos_54	0.001	0.08079
3_kitchen_pos_55	0.001	0.2212775
3_kitchen_pos_56	0.001	0.001
3_kitchen_pos_57	0.21004	0.15257
3_kitchen_pos_58	0.08757999999999999	0.252008
3_kitchen_pos_59	0.001	0.15257
3_kitchen_pos_60	0.001	0.26672999999999997
3_kitchen_pos_61	0.001	0.001
3_kitchen_pos_62	0.001	0.512515
3_kitchen_pos_63	0.001	0.6363099999999999
3_kitchen_pos_64	0.33003000000000005	0.001
3_kitchen_pos_65	0.001	0.12067499999999999
3_kitchen_pos_66	0.25198000000000004	0.07253
3_kitchen_pos_67	0.001	0.21683599999999997
3_kitchen_pos_68	0.001	0.001
3_kitchen_pos_69	0.001	0.38505500000000004
3_kitchen_pos_70	0.001	0.168565
3_kitchen_pos_71	0.15251	0.08388999999999999
3_kitchen_pos_72	0.040010000000000004	0.001
3_kitchen_pos_73	0.001	0.001
3_kitchen_pos_74	0.56505	0.08254
3_kitchen_pos_75	0.001	0.11752
3_kitchen_pos_76	0.001	0.001
3_kitchen_pos_77	0.001	0.17296333333333333
3_kitchen_pos_78	0.001	0.43503
3_kitchen_pos_79	0.001	0.19255
3_kitchen_pos_80	0.01583	0.07253
3_kitchen_pos_81	0.001	0.32836
3_kitchen_pos_82	0.001	0.37011333333333335
3_kitchen_pos_83	0.001	0.07253
3_kitchen_pos_84	0.001	0.31922
3_kitchen_pos_85	0.11349000000000001	0.33943999999999996
3_kitchen_pos_86	0.001	0.38505500000000004
3_kitchen_pos_87	0.001	0.08079
3_kitchen_pos_88	0.001	0.35626
3_kitchen_pos_89	0.001	0.001
3_kitchen_pos_90	0.001	0.1388
3_kitchen_pos_91	0.001	0.24703599999999998
3_kitchen_pos_92	0.001	0.308765
3_kitchen_pos_93	0.001	0.22755
3_kitchen_pos_94	0.001	0.330035
3_kitchen_pos_95	0.001	0.001
3_kitchen_pos_96	0.001	0.17588
3_kitchen_pos_97	0.001	0.17537499999999998
3_kitchen_pos_98	0.001	0.2963
3_kitchen_pos_99	0.001	0.198785
3_kitchen_pos_100	0.26254500000000003	0.001
3_kitchen_pos_101	0.001	0.28980500000000003
3_kitchen_pos_102	0.001	0.24982800000000002
3_kitchen_pos_103	0.22259	0.15897499999999998
3_kitchen_pos_104	0.001	0.6545
3_kitchen_pos_105	0.001	0.6250100000000001
3_kitchen_pos_106	0.001	0.44054999999999994
3_kitchen_pos_107	0.001	0.21259
3_kitchen_pos_108	0.16005000000000003	0.001
3_kitchen_pos_109	0.001	0.0049299999999999995
3_kitchen_pos_110	0.11508	0.001
3_kitchen_pos_111	0.001	0.33257000000000003
3_kitchen_pos_112	0.001	0.001
3_kitchen_pos_113	0.001	0.001
3_kitchen_pos_114	0.001	0.12508
3_kitchen_pos_115	0.05757	0.3542
3_kitchen_pos_116	0.16258	0.001
3_kitchen_pos_117	0.167565	0.14002
1_kitchen_neg_1	0.001	0.36759000000000003
1_kitchen_neg_2	0.318825	0.0375
1_kitchen_neg_3	0.22046750000000004	0.697525
1_kitchen_neg_4	0.11008	0.001
1_kitchen_neg_5	0.001	0.190065
1_kitchen_neg_6	0.001	0.5825
1_kitchen_neg_7	0.02755	0.24791000000000002
1_kitchen_neg_8	0.6675	0.26918333333333333
1_kitchen_neg_9	0.36753	0.0375
1_kitchen_neg_10	0.001	0.15238
1_kitchen_neg_11	0.001	0.5000100000000001
1_kitchen_neg_12	0.67006	0.16622
1_kitchen_neg_13	0.001	0.42756
1_kitchen_neg_14	0.45258000000000004	0.08837166666666667
1_kitchen_neg_15	0.001	0.37409400000000004
1_kitchen_neg_16	0.001	0.45503000000000005
1_kitchen_neg_17	0.51258	0.16489666666666666
1_kitchen_neg_18	0.03508	0.1547775
1_kitchen_neg_19	0.03006	0.0375
1_kitchen_neg_20	0.001	5e-05
1_kitchen_neg_21	0.248415	0.001
1_kitchen_neg_22	0.001	0.30881
1_kitchen_neg_23	0.001	0.2017
1_kitchen_neg_24	0.001	0.11250999999999999
1_kitchen_neg_25	0.406538	0.19296
1_kitchen_neg_26	0.001	0.001
1_kitchen_neg_27	0.21005	0.001
1_kitchen_neg_28	0.23318	0.46258999999999995
1_kitchen_neg_29	0.16628500000000002	0.001
1_kitchen_neg_30	0.001	0.001
1_kitchen_neg_31	0.001	0.0375
1_kitchen_neg_32	0.001	0.01252
1_kitchen_neg_33	0.07997	0.087525
1_kitchen_neg_34	0.001	0.03
1_kitchen_neg_35	0.25198000000000004	0.25009000000000003
1_kitchen_neg_36	0.001	0.2226133333333333
1_kitchen_neg_37	0.11257	0.001
1_kitchen_neg_38	0.19757	0.4450366666666667
1_kitchen_neg_39	0.25625	0.001
1_kitchen_neg_40	0.52755	0.0723
1_kitchen_neg_41	0.001	0.21087
1_kitchen_neg_42	0.07997	0.25337666666666664
1_kitchen_neg_43	0.001	0.42633999999999994
1_kitchen_neg_44	0.001	0.15754
1_kitchen_neg_45	0.38925	0.001
1_kitchen_neg_46	0.3375266666666666	0.14254
1_kitchen_neg_47	0.184395	0.001
1_kitchen_neg_48	0.2650166666666667	0.001
1_kitchen_neg_49	0.51258	0.013569999999999999
1_kitchen_neg_50	0.001	0.001
1_kitchen_neg_51	0.060070000000000005	0.001
1_kitchen_neg_52	0.001	0.4380425
1_kitchen_neg_53	0.001	0.013569999999999999
1_kitchen_neg_54	0.200025	0.14257
1_kitchen_neg_55	0.278755	0.21005
1_kitchen_neg_56	0.14254	0.09453
1_kitchen_neg_57	0.19005333333333332	0.26250999999999997
1_kitchen_neg_58	0.001	0.16008
1_kitchen_neg_59	0.001	0.001
1_kitchen_neg_60	0.001	0.13632
1_kitchen_neg_61	0.230905	0.001
1_kitchen_neg_62	0.35258	0.001
1_kitchen_neg_63	0.001	0.001
1_kitchen_neg_64	0.40001	0.001
1_kitchen_neg_65	0.33253	0.21734
1_kitchen_neg_66	0.001	0.3650333333333333
1_kitchen_neg_67	0.001	0.001
1_kitchen_neg_68	0.2505275	0.40131
1_kitchen_neg_69	0.001	0.001
1_kitchen_neg_70	0.81509	0.24142999999999998
1_kitchen_neg_71	0.001	0.001
1_kitchen_neg_72	0.001	0.001
1_kitchen_neg_73	0.001	0.001
1_kitchen_neg_74	0.001	0.19688166666666665
1_kitchen_neg_75	0.04501	0.44752
1_kitchen_neg_76	0.10507999999999999	0.23132
1_kitchen_neg_77	0.001	0.01259
1_kitchen_neg_78	0.10633	0.16588333333333333
1_kitchen_neg_79	0.06672	0.36757
1_kitchen_neg_80	0.057565	0.350035
1_kitchen_neg_81	0.18006	0.433995
1_kitchen_neg_82	0.001	0.11250999999999999
1_kitchen_neg_83	0.001	0.38008000000000003
1_kitchen_neg_84	0.001	0.13255999999999998
1_kitchen_neg_85	0.6675800000000001	0.22003999999999996
1_kitchen_neg_86	0.001	0.14001
1_kitchen_neg_87	0.001	0.001
1_kitchen_neg_88	0.33552999999999994	0.67503
1_kitchen_neg_89	0.47257	0.1700325
1_kitchen_neg_90	0.338795	0.2325375
1_kitchen_neg_91	0.001	0.001
1_kitchen_neg_92	0.001	0.001
1_kitchen_neg_93	0.001	0.001
1_kitchen_neg_94	0.38925	0.333765
1_kitchen_neg_95	0.001	0.001
1_kitchen_neg_96	0.001	0.30751999999999996
1_kitchen_neg_97	0.27088	0.30046500000000004
1_kitchen_neg_98	0.001	0.13578666666666667
1_kitchen_neg_99	0.001	0.001
1_kitchen_neg_100	0.35002333333333335	0.001
1_kitchen_neg_101	0.001	0.38008000000000003
1_kitchen_neg_102	0.001	0.44
1_kitchen_neg_103	0.21754666666666667	0.001
1_kitchen_neg_104	0.001	0.001
1_kitchen_neg_105	0.28754	0.001
1_kitchen_neg_106	0.001	0.75005
1_kitchen_neg_107	0.001	0.36007
1_kitchen_neg_108	0.22505999999999998	0.30253
1_kitchen_neg_109	0.64252	0.052536666666666655
1_kitchen_neg_110	0.001	0.40757499999999997
1_kitchen_neg_111	0.06009	0.15631
1_kitchen_neg_112	0.001	0.40922
3_gourmet_pos_1	0.18458999999999998	0.45588
3_gourmet_pos_2	0.001	0.30753
3_gourmet_pos_3	0.001	0.47628499999999996
3_gourmet_pos_4	0.001	0.001
3_gourmet_pos_5	0.001	0.15793
3_gourmet_pos_6	0.001	0.4632975
3_gourmet_pos_7	0.22466999999999998	0.509055
3_gourmet_pos_8	0.001	0.365
3_gourmet_pos_9	0.001	0.001
3_gourmet_pos_10	0.001	0.40757
3_gourmet_pos_11	0.001	0.53167
3_gourmet_pos_12	0.001	0.2758716666666666
3_gourmet_pos_13	0.001	0.31256999999999996
3_gourmet_pos_14	0.001	0.505675
3_gourmet_pos_15	0.001	0.48756000000000005
3_gourmet_pos_16	0.001	0.27131
3_gourmet_pos_17	0.001	0.09378500000000001
3_gourmet_pos_18	0.001	0.44257333333333326
3_gourmet_pos_19	0.001	0.001
3_gourmet_pos_20	0.001	0.3519175
3_gourmet_pos_21	0.001	0.02504
3_gourmet_pos_22	0.001	0.26131000000000004
3_gourmet_pos_23	0.001	0.42752666666666667
3_gourmet_pos_24	0.001	0.001
3_gourmet_pos_25	0.001	0.25594
3_gourmet_pos_26	0.001	0.408795
3_gourmet_pos_27	0.001	0.5421928571428571
3_gourmet_pos_28	0.001	0.42008999999999996
3_gourmet_pos_29	0.001	0.125015
3_gourmet_pos_30	0.001	0.35255
3_gourmet_pos_31	0.001	0.53505
3_gourmet_pos_32	0.30509000000000003	0.22507
3_gourmet_pos_33	0.001	0.42878499999999997
3_gourmet_pos_34	0.001	0.546315
3_gourmet_pos_35	0.001	0.43505
3_gourmet_pos_36	0.001	0.50002
3_gourmet_pos_37	0.001	0.37090333333333336
3_gourmet_pos_38	0.001	0.14253
3_gourmet_pos_39	0.001	0.43505
3_gourmet_pos_40	0.001	0.5725600000000001
3_gourmet_pos_41	0.001	0.26780333333333334
3_gourmet_pos_42	0.001	0.4367833333333333
3_gourmet_pos_43	0.001	0.431295
3_gourmet_pos_44	0.17327	0.39130249999999994
3_gourmet_pos_45	0.001	0.001
3_gourmet_pos_46	0.001	0.34754
3_gourmet_pos_47	0.09501	0.12905
3_gourmet_pos_48	0.001	0.29506000000000004
3_gourmet_pos_49	0.3425	0.5684066666666666
3_gourmet_pos_50	0.001	0.001
3_gourmet_pos_51	0.001	0.29005333333333333
3_gourmet_pos_52	0.001	0.55255
3_gourmet_pos_53	0.001	0.001
3_gourmet_pos_54	0.001	0.001
3_gourmet_pos_55	0.001	0.29257500000000003
3_gourmet_pos_56	0.001	0.001
3_gourmet_pos_57	0.001	0.26199000000000006
3_gourmet_pos_58	0.001	0.001
3_gourmet_pos_59	0.001	0.41758
3_gourmet_pos_60	0.06819	0.40587333333333336
3_gourmet_pos_61	0.001	0.420035
3_gourmet_pos_62	0.001	0.176705
3_gourmet_pos_63	0.001	0.001
16_gourmet_neg_1	0.001	0.2650466666666667
16_gourmet_neg_2	0.001	0.18786999999999998
16_gourmet_neg_3	0.001	0.08079
16_gourmet_neg_4	0.2872766666666667	0.001
16_gourmet_neg_5	0.001	0.001
16_gourmet_neg_6	0.29005	0.001
16_gourmet_neg_7	0.38925	0.16005999999999998
16_gourmet_neg_8	0.001	0.001
16_gourmet_neg_9	0.001	0.39004
16_gourmet_neg_10	0.001	0.15504
16_gourmet_neg_11	0.001	0.001
16_gourmet_neg_12	0.225	0.001
16_gourmet_neg_13	0.001	0.07257000000000001
16_gourmet_neg_14	0.001	0.42381250000000004
16_gourmet_neg_15	0.42505	0.001
16_gourmet_neg_16	0.001	0.001
16_gourmet_neg_17	0.225	0.001
4_cell_neg_1	0.38925	0.06759
4_cell_neg_2	0.001	0.45757
4_cell_neg_3	0.001	0.45757
4_cell_neg_4	0.001	0.42755000000000004
4_cell_neg_5	0.001	0.02504
4_cell_neg_6	0.001	0.238815
4_cell_neg_7	0.001	0.27251
4_cell_neg_8	0.001	0.29757
4_cell_neg_9	0.45258000000000004	0.14754
4_cell_neg_10	0.001	0.40881
4_cell_neg_11	0.001	0.10554000000000001
4_cell_neg_12	0.45089	0.22312666666666667
4_cell_neg_13	0.001	0.41649
4_cell_neg_14	0.001	0.14754
4_cell_neg_15	0.001	0.45377999999999996
4_cell_neg_16	0.44006000000000006	0.337455
4_cell_neg_17	0.24225333333333335	0.14751
4_cell_neg_18	0.001	0.013569999999999999
4_cell_neg_19	0.001	0.45757
4_cell_neg_20	0.06507	0.001
4_cell_neg_21	0.42340999999999995	0.001
4_cell_neg_22	0.001	0.089975
4_cell_neg_23	0.001	0.001
4_cell_neg_24	0.001	0.19509
4_cell_neg_25	0.04506	0.33003000000000005
4_cell_neg_26	0.001	0.26256
4_cell_neg_27	0.001	0.186295
4_cell_neg_28	0.27590166666666666	0.15005
4_cell_neg_29	0.38925	0.001
4_cell_neg_30	0.23234749999999998	0.21438000000000001
4_cell_neg_31	0.001	0.001
4_cell_neg_32	0.001	0.29505
4_cell_neg_33	0.24673499999999998	0.001
4_cell_neg_34	0.001	0.29505
4_cell_neg_35	0.001	0.001
4_cell_neg_36	0.41008999999999995	0.22751
4_cell_neg_37	0.41008999999999995	0.230042
4_cell_neg_38	0.001	0.001
4_cell_neg_39	0.001	0.15003666666666668
4_cell_neg_40	0.001	0.413815
4_cell_neg_41	0.001	0.168795
4_cell_neg_42	0.001	0.04506
4_cell_neg_43	0.001	0.18921
4_cell_neg_44	0.001	0.15002
4_cell_neg_45	0.001	0.001
4_cell_neg_46	0.001	0.27503
4_cell_neg_47	0.001	0.001
4_cell_neg_48	0.05079	0.25376
4_cell_neg_49	0.37505	0.37504
4_cell_neg_50	0.38925	0.11349000000000001
4_cell_neg_51	0.001	0.29505000000000003
4_cell_neg_52	0.166265	0.001
4_cell_neg_53	0.001	0.4050466666666666
4_cell_neg_54	0.001	0.001
4_cell_neg_55	0.001	0.001
4_cell_neg_56	0.353785	0.001
4_cell_neg_57	0.3633766666666666	0.001
4_cell_neg_58	0.42716999999999994	0.10417333333333334
4_cell_neg_59	0.385035	0.001
4_cell_neg_60	0.0033200000000000005	0.3363
4_cell_neg_61	0.001	0.08901
4_cell_neg_62	0.12827	0.64753
4_cell_neg_63	0.02508	0.36257
4_cell_neg_64	0.001	0.001
4_cell_neg_65	0.06758	0.130255
4_cell_neg_66	0.261255	0.52757
4_cell_neg_67	0.001	0.001
8_cell_pos_1	0.001	0.001
8_cell_pos_2	0.001	0.30756
8_cell_pos_3	0.001	0.27251
8_cell_pos_4	0.337155	0.44006000000000006
8_cell_pos_5	0.001	0.27251
8_cell_pos_6	0.001	0.001
8_cell_pos_7	0.001	0.001
8_cell_pos_8	0.11002	0.073545
8_cell_pos_9	0.5000399999999999	0.001
8_cell_pos_10	0.22255	0.11685
8_cell_pos_11	0.001	0.17826
8_cell_pos_12	0.33171	0.001
8_cell_pos_13	0.001	0.12508
8_cell_pos_14	0.14577	0.36879
8_cell_pos_15	0.001	0.09172666666666666
8_cell_pos_16	0.2934133333333333	0.29757
8_cell_pos_17	0.15755	0.46001000000000003
8_cell_pos_18	0.001	0.19880499999999998
8_cell_pos_19	0.001	0.001
8_cell_pos_20	0.01256	0.18089666666666668
8_cell_pos_21	0.001	0.26256999999999997
8_cell_pos_22	0.001	0.15378999999999998
8_cell_pos_23	0.001	0.07001
8_cell_pos_24	0.001	0.01252
8_cell_pos_25	0.001	0.177595
8_cell_pos_26	0.001	0.27251
8_cell_pos_27	0.001	0.12506
8_cell_pos_28	0.001	0.09507499999999999
8_cell_pos_29	0.14251	0.18178
8_cell_pos_30	0.001	0.405035
8_cell_pos_31	0.3881333333333334	0.19505
8_cell_pos_32	0.001	0.095
8_cell_pos_33	0.001	0.13754
8_cell_pos_34	0.001	0.21257500000000001
8_cell_pos_35	0.20213499999999998	0.08254
8_cell_pos_36	0.358775	0.16928999999999997
8_cell_pos_37	0.001	0.27251
8_cell_pos_38	0.001	0.02256
8_cell_pos_39	0.001	0.001
8_cell_pos_40	0.11349000000000001	0.3633766666666667
8_cell_pos_41	0.001	0.001
8_cell_pos_42	0.001	0.27923666666666663
8_cell_pos_43	0.001	0.17883000000000002
8_cell_pos_44	0.001	0.001
8_cell_pos_45	0.17003	0.17791333333333334
8_cell_pos_46	0.22752000000000003	0.001
8_cell_pos_47	0.11254000000000002	0.08006
8_cell_pos_48	0.001	0.001
8_cell_pos_49	0.25009000000000003	0.08901
8_cell_pos_50	0.001	0.23628500000000002
8_cell_pos_51	0.001	0.29253
8_cell_pos_52	0.04113	0.25814571428571426
8_cell_pos_53	0.001	0.001
8_cell_pos_54	0.11349000000000001	0.29505
8_cell_pos_55	0.001	0.27251
8_cell_pos_56	0.19463	0.24753
8_cell_pos_57	0.001	0.19505
8_cell_pos_58	0.001	0.3363
8_cell_pos_59	0.20953	0.396285
8_cell_pos_60	0.206265	0.0611
8_cell_pos_61	0.001	0.001
8_cell_pos_62	0.001	0.25001
8_cell_pos_63	0.001	0.04506
8_cell_pos_64	0.001	0.3013
8_cell_pos_65	0.22255	0.34836666666666666
8_cell_pos_66	0.399645	0.001
8_cell_pos_67	0.001	0.1669
8_cell_pos_68	0.15758	0.05879
8_cell_pos_69	0.001	0.32171
8_cell_pos_70	0.001	0.263785
8_cell_pos_71	0.196325	0.326285
8_cell_pos_72	0.001	0.27251
8_cell_pos_73	0.001	0.426544
8_cell_pos_74	0.001	0.65757
8_cell_pos_75	0.001	0.001
8_cell_pos_76	0.001	0.001
8_cell_pos_77	0.001	0.3987983333333333
8_cell_pos_78	0.001	0.001
8_cell_pos_79	0.001	0.001
8_cell_pos_80	0.001	0.367335
8_cell_pos_81	0.001	0.13754
8_cell_pos_82	0.001	0.001
5_kitchen_pos_1	0.17327	0.31995499999999993
5_kitchen_pos_2	0.001	0.03628
5_kitchen_pos_3	0.001	0.29007
5_kitchen_pos_4	0.001	0.001
5_kitchen_pos_5	0.001	0.19752666666666663
5_kitchen_pos_6	0.001	0.58009
5_kitchen_pos_7	0.001	0.20704000000000003
5_kitchen_pos_8	0.057510000000000006	0.15793
5_kitchen_pos_9	0.001	0.31751999999999997
5_kitchen_pos_10	0.08253333333333333	0.04506
5_kitchen_pos_11	0.001	0.5000100000000001
5_kitchen_pos_12	0.057510000000000006	0.23379
5_kitchen_pos_13	0.057510000000000006	0.26198
5_kitchen_pos_14	0.001	0.292374
5_kitchen_pos_15	0.057510000000000006	0.036315
5_kitchen_pos_16	0.422135	0.001
5_kitchen_pos_17	0.001	0.45754
5_kitchen_pos_18	0.001	0.001
5_kitchen_pos_19	0.055	0.00758
5_kitchen_pos_20	0.052544999999999994	0.6545
5_kitchen_pos_21	0.001	0.20466714285714288
