13_cell_pos_54	1
13_cell_pos_55	1
13_cell_pos_56	0
13_cell_pos_57	0
13_cell_pos_58	0
13_cell_pos_59	0
13_cell_pos_60	1
13_cell_pos_61	1
13_cell_pos_62	1
13_cell_pos_63	0
13_cell_pos_64	0
13_cell_pos_65	0
13_cell_pos_66	0
13_cell_pos_67	0
13_cell_pos_68	0
13_cell_pos_69	0
13_cell_pos_70	0
13_cell_pos_71	1
13_cell_pos_72	0
13_cell_pos_73	0
13_cell_pos_74	0
13_cell_pos_75	1
13_cell_pos_76	0
13_cell_pos_77	0
13_cell_pos_78	0
13_cell_pos_79	0
13_cell_pos_80	0
13_cell_pos_81	1
13_cell_pos_82	0
13_cell_pos_83	0
13_cell_pos_84	0
13_cell_pos_85	0
13_cell_pos_86	0
13_cell_pos_87	0
13_cell_pos_88	0
13_cell_pos_89	0
13_cell_pos_90	0
13_cell_pos_91	0
13_cell_pos_92	0
12_kitchen_pos_1	1
12_kitchen_pos_2	0
12_kitchen_pos_3	0
12_kitchen_pos_4	1
12_kitchen_pos_5	0
12_kitchen_pos_6	0
12_kitchen_pos_7	0
12_kitchen_pos_8	0
12_kitchen_pos_9	0
12_kitchen_pos_10	1
12_kitchen_pos_11	0
12_kitchen_pos_12	0
12_kitchen_pos_13	0
12_kitchen_pos_14	0
12_kitchen_pos_15	0
12_kitchen_pos_16	0
12_kitchen_pos_17	0
12_kitchen_pos_18	0
12_kitchen_pos_19	0
12_kitchen_pos_20	0
12_kitchen_pos_21	1
12_kitchen_pos_22	0
12_kitchen_pos_23	0
12_kitchen_pos_24	0
12_kitchen_pos_25	0
12_kitchen_pos_26	0
12_kitchen_pos_27	0
12_kitchen_pos_28	0
12_kitchen_pos_29	0
12_kitchen_pos_30	0
12_kitchen_pos_31	0
12_kitchen_pos_32	0
12_kitchen_pos_33	0
12_kitchen_pos_34	0
12_kitchen_pos_35	0
12_kitchen_pos_36	0
12_kitchen_pos_37	0
12_kitchen_pos_38	0
12_kitchen_pos_39	0
12_kitchen_pos_40	0
12_kitchen_pos_41	0
12_kitchen_pos_42	0
12_kitchen_pos_43	0
12_kitchen_pos_44	0
12_kitchen_pos_45	0
12_kitchen_pos_46	0
12_kitchen_pos_47	0
12_kitchen_pos_48	0
12_kitchen_pos_49	0
12_kitchen_pos_50	0
12_kitchen_pos_51	0
12_kitchen_pos_52	0
12_kitchen_pos_53	2
12_kitchen_pos_54	0
12_kitchen_pos_55	0
12_kitchen_pos_56	0
12_kitchen_pos_57	0
12_kitchen_pos_58	0
12_kitchen_pos_59	0
12_kitchen_pos_60	0
12_kitchen_pos_61	0
17_kitchen_neg_1	0
17_kitchen_neg_2	0
17_kitchen_neg_3	0
17_kitchen_neg_4	0
17_kitchen_neg_5	0
17_kitchen_neg_6	0
17_kitchen_neg_7	0
17_kitchen_neg_8	0
17_kitchen_neg_9	0
17_kitchen_neg_10	0
17_kitchen_neg_11	1
17_kitchen_neg_12	0
17_kitchen_neg_13	0
17_kitchen_neg_14	1
17_kitchen_neg_15	0
17_kitchen_neg_16	0
17_kitchen_neg_17	0
17_kitchen_neg_18	0
17_kitchen_neg_19	0
17_kitchen_neg_20	1
17_kitchen_neg_21	0
17_kitchen_neg_22	0
17_kitchen_neg_23	0
17_kitchen_neg_24	0
17_kitchen_neg_25	0
17_kitchen_neg_26	0
17_kitchen_neg_27	0
17_kitchen_neg_28	0
17_kitchen_neg_29	0
17_kitchen_neg_30	0
17_kitchen_neg_31	0
17_kitchen_neg_32	0
17_kitchen_neg_33	0
17_kitchen_neg_34	0
17_kitchen_neg_35	0
17_kitchen_neg_36	0
17_kitchen_neg_37	0
17_kitchen_neg_38	1
17_kitchen_neg_39	0
17_kitchen_neg_40	0
17_kitchen_neg_41	0
17_kitchen_neg_42	1
17_kitchen_neg_43	0
17_kitchen_neg_44	0
17_kitchen_neg_45	1
17_kitchen_neg_46	0
17_gourmet_pos_1	0
17_gourmet_pos_2	0
17_gourmet_pos_3	1
17_gourmet_pos_4	0
17_gourmet_pos_5	0
17_gourmet_pos_6	0
17_gourmet_pos_7	0
17_gourmet_pos_8	0
17_gourmet_pos_9	0
17_gourmet_pos_10	0
17_gourmet_pos_11	0
17_gourmet_pos_12	1
17_gourmet_pos_13	0
17_gourmet_pos_14	0
17_gourmet_pos_15	0
17_gourmet_pos_16	0
17_gourmet_pos_17	0
17_gourmet_pos_18	0
17_gourmet_pos_19	0
17_gourmet_pos_20	0
17_gourmet_pos_21	0
17_gourmet_pos_22	0
17_gourmet_pos_23	0
17_gourmet_pos_24	0
17_gourmet_pos_25	0
17_gourmet_pos_26	0
17_gourmet_pos_27	0
17_gourmet_pos_28	0
17_gourmet_pos_29	0
17_gourmet_pos_30	0
17_gourmet_pos_31	0
17_gourmet_pos_32	0
17_gourmet_pos_33	1
17_gourmet_pos_34	0
17_gourmet_pos_35	1
17_gourmet_pos_36	0
17_gourmet_pos_37	0
17_gourmet_pos_38	0
17_gourmet_pos_39	2
17_gourmet_pos_40	0
17_gourmet_pos_41	0
17_gourmet_pos_42	0
17_gourmet_pos_43	0
17_gourmet_pos_44	0
12_gourmet_neg_1	0
12_gourmet_neg_2	0
12_gourmet_neg_3	0
12_gourmet_neg_4	0
12_gourmet_neg_5	1
12_gourmet_neg_6	0
12_gourmet_neg_7	0
12_gourmet_neg_8	0
12_gourmet_neg_9	0
12_gourmet_neg_10	0
12_gourmet_neg_11	0
12_gourmet_neg_12	0
12_gourmet_neg_13	0
12_gourmet_neg_14	0
12_gourmet_neg_15	1
12_gourmet_neg_16	0
12_gourmet_neg_17	0
12_gourmet_neg_18	0
12_gourmet_neg_19	0
12_gourmet_neg_20	0
12_gourmet_neg_21	1
12_cell_neg_1	0
12_cell_neg_2	0
12_cell_neg_3	0
12_cell_neg_4	0
12_cell_neg_5	0
12_cell_neg_6	0
12_cell_neg_7	0
12_cell_neg_8	0
12_cell_neg_9	0
12_cell_neg_10	1
12_cell_neg_11	0
12_cell_neg_12	0
12_cell_neg_13	1
12_cell_neg_14	0
12_cell_neg_15	0
12_cell_neg_16	0
12_cell_neg_17	0
12_cell_neg_18	0
12_cell_neg_19	0
12_cell_neg_20	0
12_cell_neg_21	0
12_cell_neg_22	0
12_cell_neg_23	0
12_cell_neg_24	0
12_cell_neg_25	0
12_cell_neg_26	0
12_cell_neg_27	0
12_cell_neg_28	0
12_cell_neg_29	0
12_cell_neg_30	1
12_cell_neg_31	0
12_cell_neg_32	0
12_cell_neg_33	0
12_cell_neg_34	0
12_cell_neg_35	0
12_cell_neg_36	0
12_cell_neg_37	0
12_cell_neg_38	0
12_cell_neg_39	0
17_cell_pos_1	0
17_cell_pos_2	0
17_cell_pos_3	0
17_cell_pos_4	0
17_cell_pos_5	0
17_cell_pos_6	0
17_cell_pos_7	0
17_cell_pos_8	0
17_cell_pos_9	0
17_cell_pos_10	0
17_cell_pos_11	0
17_cell_pos_12	0
17_cell_pos_13	0
17_cell_pos_14	0
17_cell_pos_15	0
17_cell_pos_16	0
17_cell_pos_17	0
17_cell_pos_18	0
17_cell_pos_19	0
17_cell_pos_20	0
17_cell_pos_21	0
17_cell_pos_22	0
17_cell_pos_23	0
17_cell_pos_24	0
17_cell_pos_25	0
17_cell_pos_26	0
17_cell_pos_27	0
17_cell_pos_28	0
17_cell_pos_29	0
17_cell_pos_30	0
17_cell_pos_31	1
17_cell_pos_32	0
17_cell_pos_33	0
17_cell_pos_34	1
17_cell_pos_35	0
17_cell_pos_36	0
17_cell_pos_37	0
17_cell_pos_38	0
17_cell_pos_39	0
17_cell_pos_40	0
17_cell_pos_41	0
17_cell_pos_42	0
17_cell_pos_43	0
17_cell_pos_44	0
17_cell_pos_45	0
17_cell_pos_46	0
17_cell_pos_47	0
17_cell_pos_48	0
17_cell_pos_49	1
17_cell_pos_50	0
17_cell_pos_51	0
17_cell_pos_52	0
17_cell_pos_53	0
17_cell_pos_54	0
17_cell_pos_55	0
17_cell_pos_56	0
17_cell_pos_57	0
17_cell_pos_58	0
17_cell_pos_59	0
17_cell_pos_60	0
17_cell_pos_61	0
17_cell_pos_62	0
17_cell_pos_63	0
17_cell_pos_64	0
17_cell_pos_65	1
17_cell_pos_66	0
17_cell_pos_67	0
17_cell_pos_68	0
17_cell_pos_69	0
17_cell_pos_70	0
17_cell_pos_71	0
17_cell_pos_72	0
17_cell_pos_73	0
17_cell_pos_74	0
2_kitchen_pos_1	0
2_kitchen_pos_2	0
2_kitchen_pos_3	0
2_kitchen_pos_4	0
2_kitchen_pos_5	0
2_kitchen_pos_6	0
2_kitchen_pos_7	0
2_kitchen_pos_8	0
2_kitchen_pos_9	0
2_kitchen_pos_10	0
2_kitchen_pos_11	0
2_kitchen_pos_12	0
2_kitchen_pos_13	0
2_kitchen_pos_14	0
2_kitchen_pos_15	0
2_kitchen_pos_16	0
2_kitchen_pos_17	0
2_kitchen_pos_18	0
2_kitchen_pos_19	0
2_kitchen_pos_20	0
2_kitchen_pos_21	0
2_kitchen_pos_22	0
2_kitchen_pos_23	0
2_kitchen_pos_24	0
2_kitchen_pos_25	0
2_kitchen_pos_26	0
2_kitchen_pos_27	0
2_kitchen_pos_28	0
2_kitchen_pos_29	0
2_kitchen_pos_30	0
2_kitchen_pos_31	0
2_kitchen_pos_32	0
2_kitchen_pos_33	0
2_kitchen_pos_34	0
2_kitchen_pos_35	0
2_kitchen_pos_36	0
2_kitchen_pos_37	0
2_kitchen_pos_38	0
2_kitchen_pos_39	0
2_kitchen_pos_40	0
2_kitchen_pos_41	0
2_kitchen_pos_42	0
2_kitchen_pos_43	1
2_kitchen_pos_44	0
2_kitchen_pos_45	0
2_kitchen_pos_46	0
2_kitchen_pos_47	0
2_kitchen_pos_48	0
2_kitchen_pos_49	1
2_kitchen_pos_50	0
2_kitchen_pos_51	0
2_kitchen_pos_52	0
2_kitchen_pos_53	0
2_kitchen_pos_54	0
2_kitchen_pos_55	0
2_kitchen_pos_56	0
2_kitchen_pos_57	1
2_kitchen_pos_58	1
2_kitchen_pos_59	0
2_kitchen_pos_60	1
2_kitchen_pos_61	0
2_kitchen_pos_62	0
2_kitchen_pos_63	2
2_kitchen_pos_64	0
2_kitchen_pos_65	0
2_kitchen_pos_66	0
2_kitchen_pos_67	0
2_kitchen_pos_68	0
2_kitchen_pos_69	0
2_kitchen_pos_70	0
2_kitchen_pos_71	0
2_kitchen_pos_72	0
2_kitchen_pos_73	0
2_kitchen_pos_74	0
2_kitchen_pos_75	0
2_kitchen_pos_76	0
2_kitchen_pos_77	0
2_kitchen_pos_78	0
2_kitchen_pos_79	0
2_kitchen_pos_80	0
2_kitchen_pos_81	0
2_kitchen_pos_82	0
2_kitchen_pos_83	0
2_kitchen_pos_84	0
2_kitchen_pos_85	0
2_kitchen_pos_86	0
2_kitchen_pos_87	0
2_kitchen_pos_88	0
2_kitchen_pos_89	0
2_kitchen_pos_90	1
2_kitchen_pos_91	0
2_kitchen_pos_92	0
2_kitchen_pos_93	0
2_kitchen_pos_94	0
2_kitchen_pos_95	0
2_kitchen_pos_96	0
2_kitchen_pos_97	0
2_kitchen_pos_98	1
2_kitchen_pos_99	0
2_kitchen_pos_100	0
2_kitchen_pos_101	0
2_kitchen_pos_102	0
2_kitchen_pos_103	0
2_kitchen_pos_104	0
2_kitchen_pos_105	0
2_kitchen_pos_106	0
2_kitchen_pos_107	0
2_kitchen_pos_108	0
2_kitchen_pos_109	0
2_kitchen_pos_110	1
2_kitchen_pos_111	0
2_kitchen_pos_112	0
2_kitchen_pos_113	0
2_kitchen_pos_114	0
2_kitchen_pos_115	0
2_kitchen_pos_116	0
2_kitchen_pos_117	0
2_kitchen_pos_118	1
2_kitchen_pos_119	0
2_kitchen_pos_120	0
2_kitchen_pos_121	0
2_kitchen_pos_122	0
2_kitchen_pos_123	0
2_kitchen_pos_124	0
2_kitchen_pos_125	0
2_kitchen_pos_126	1
3_kitchen_neg_1	2
3_kitchen_neg_2	0
3_kitchen_neg_3	0
3_kitchen_neg_4	1
3_kitchen_neg_5	0
3_kitchen_neg_6	1
3_kitchen_neg_7	0
3_kitchen_neg_8	1
3_kitchen_neg_9	0
3_kitchen_neg_10	0
3_kitchen_neg_11	0
3_kitchen_neg_12	0
3_kitchen_neg_13	0
3_kitchen_neg_14	0
3_kitchen_neg_15	0
3_kitchen_neg_16	0
3_kitchen_neg_17	0
3_kitchen_neg_18	0
3_kitchen_neg_19	0
3_kitchen_neg_20	0
3_kitchen_neg_21	0
3_kitchen_neg_22	0
3_kitchen_neg_23	0
3_kitchen_neg_24	1
3_kitchen_neg_25	0
3_kitchen_neg_26	0
3_kitchen_neg_27	0
3_kitchen_neg_28	0
3_kitchen_neg_29	0
3_kitchen_neg_30	0
3_kitchen_neg_31	0
3_kitchen_neg_32	0
3_kitchen_neg_33	0
3_kitchen_neg_34	0
3_kitchen_neg_35	0
3_kitchen_neg_36	0
3_kitchen_neg_37	0
3_kitchen_neg_38	0
3_kitchen_neg_39	2
3_kitchen_neg_40	1
3_kitchen_neg_41	1
3_kitchen_neg_42	0
3_kitchen_neg_43	0
3_kitchen_neg_44	0
3_kitchen_neg_45	0
3_kitchen_neg_46	0
3_kitchen_neg_47	0
3_kitchen_neg_48	0
3_kitchen_neg_49	0
3_kitchen_neg_50	0
3_kitchen_neg_51	1
3_kitchen_neg_52	0
3_kitchen_neg_53	0
3_kitchen_neg_54	0
3_kitchen_neg_55	0
3_kitchen_neg_56	0
3_kitchen_neg_57	0
3_kitchen_neg_58	0
3_kitchen_neg_59	0
3_kitchen_neg_60	0
3_kitchen_neg_61	0
3_kitchen_neg_62	0
3_kitchen_neg_63	0
3_kitchen_neg_64	0
3_kitchen_neg_65	0
3_kitchen_neg_66	0
3_kitchen_neg_67	0
3_kitchen_neg_68	0
3_kitchen_neg_69	0
3_kitchen_neg_70	1
3_kitchen_neg_71	0
3_kitchen_neg_72	0
3_kitchen_neg_73	0
3_kitchen_neg_74	0
3_kitchen_neg_75	0
3_kitchen_neg_76	0
3_kitchen_neg_77	0
3_kitchen_neg_78	0
3_kitchen_neg_79	0
3_kitchen_neg_80	0
3_kitchen_neg_81	0
3_kitchen_neg_82	0
3_kitchen_neg_83	0
3_kitchen_neg_84	0
16_gourmet_pos_1	0
16_gourmet_pos_2	0
16_gourmet_pos_3	1
16_gourmet_pos_4	0
16_gourmet_pos_5	0
16_gourmet_pos_6	0
16_gourmet_pos_7	0
16_gourmet_pos_8	0
16_gourmet_pos_9	0
16_gourmet_pos_10	0
16_gourmet_pos_11	0
16_gourmet_pos_12	1
16_gourmet_pos_13	0
16_gourmet_pos_14	0
16_gourmet_pos_15	0
16_gourmet_pos_16	0
16_gourmet_pos_17	0
16_gourmet_pos_18	0
16_gourmet_pos_19	0
16_gourmet_pos_20	0
16_gourmet_pos_21	0
16_gourmet_pos_22	0
16_gourmet_pos_23	0
16_gourmet_pos_24	0
16_gourmet_pos_25	0
16_gourmet_pos_26	0
16_gourmet_pos_27	0
16_gourmet_pos_28	0
16_gourmet_pos_29	0
16_gourmet_pos_30	0
16_gourmet_pos_31	0
16_gourmet_pos_32	0
16_gourmet_pos_33	1
16_gourmet_pos_34	0
16_gourmet_pos_35	1
16_gourmet_pos_36	0
16_gourmet_pos_37	0
16_gourmet_pos_38	0
16_gourmet_pos_39	2
16_gourmet_pos_40	0
16_gourmet_pos_41	0
16_gourmet_pos_42	0
16_gourmet_pos_43	0
16_gourmet_pos_44	0
5_gourmet_neg_1	0
5_gourmet_neg_2	0
5_gourmet_neg_3	0
5_gourmet_neg_4	0
5_gourmet_neg_5	0
5_gourmet_neg_6	0
5_gourmet_neg_7	0
5_gourmet_neg_8	0
5_gourmet_neg_9	0
5_gourmet_neg_10	1
5_gourmet_neg_11	1
5_gourmet_neg_12	0
5_gourmet_neg_13	1
5_gourmet_neg_14	0
5_gourmet_neg_15	0
5_gourmet_neg_16	0
5_gourmet_neg_17	0
5_gourmet_neg_18	0
5_gourmet_neg_19	0
5_gourmet_neg_20	0
5_gourmet_neg_21	1
5_gourmet_neg_22	0
5_gourmet_neg_23	0
5_gourmet_neg_24	0
5_gourmet_neg_25	0
5_gourmet_neg_26	0
5_gourmet_neg_27	0
5_gourmet_neg_28	0
5_gourmet_neg_29	0
5_gourmet_neg_30	0
5_gourmet_neg_31	0
5_gourmet_neg_32	0
5_gourmet_neg_33	0
5_gourmet_neg_34	0
5_gourmet_neg_35	0
5_gourmet_neg_36	0
5_gourmet_neg_37	0
5_gourmet_neg_38	0
5_gourmet_neg_39	0
5_gourmet_neg_40	0
5_gourmet_neg_41	0
5_gourmet_neg_42	0
5_gourmet_neg_43	0
